PhotoID,UserID,Date,Latitude,Longitude,Address
86371200,40494725@N00,56:05.0,22.571139,88.352479,"BHARAT BIRYANI, LALBAZAR STREET, 700069, LALBAZAR STREET, KOLKATA, WEST BENGAL, INDIA"
367246225,37403827@N00,14:06.0,28.669277,77.214145,"RANI JHANSI FLYOVER, 110006, DELHI, INDIA"
386829336,43646035@N00,03:57.0,18.365767,73.754653,"SINHAGAD, 411025, INDIA"
425037473,24711978@N00,40:27.0,18.915055,72.817039,"IDBI TOWER, S VASWANI ROAD, 400005, S VASWANI ROAD, MUMBAI, MAHARASHTRA, INDIA"
445906804,92026638@N00,56:56.0,12.970183,77.559356,"RAILWAY GATE KEMPAPURA, TANK BUND ROAD, 560053, TANK BUND ROAD, BENGALURU, BENGALURU DIVISION, INDIA"
484457567,63546548@N00,41:41.0,28.656474,77.23277,"GURU KIRPA RESTAURANT, CHANDNI CHOWK, 110006, CHANDNI CHOWK, DELHI, INDIA"
489551262,99644237@N00,01:31.0,12.427859,76.68148,"RUINS OF TIPPU SULTAN'S PALACE, RAILWAY STATION ROAD, 571438, RAILWAY STATION ROAD, SRIRANGAPATNA, KARNATAKA, INDIA"
516616847,68222897@N00,09:49.0,32.275812,77.175006,"GOSHAL, 175103, HIMACHAL PRADESH, INDIA"
537482778,8765969@N02,35:03.0,15.281452,76.3694,"OVERHEAD WATER TANK, COLLEGE ROAD, 583200, COLLEGE ROAD, HOSPET, KARNATAKA, INDIA"
607209067,89044848@N00,14:39.0,24.870123,80.050721,"MADHYA PRADESH, INDIA"
607415720,89044848@N00,22:21.0,24.870123,80.050721,"MADHYA PRADESH, INDIA"
612602009,89044848@N00,25:16.0,24.852562,79.92897,"KARMA HOME STAY, JAIN TEMPLE ROAD, 471505, JAIN TEMPLE ROAD, KHAJURAHO, MADHYA PRADESH, INDIA"
612622080,89044848@N00,59:59.0,24.852562,79.92897,"KARMA HOME STAY, JAIN TEMPLE ROAD, 471505, JAIN TEMPLE ROAD, KHAJURAHO, MADHYA PRADESH, INDIA"
615904063,89044848@N00,14:31.0,27.180611,78.02134,"MOTI MASJID, MINAR BAZAAR, 282003, MINAR BAZAAR, AGRA, UTTAR PRADESH, INDIA"
617291893,89044848@N00,52:49.0,27.174846,78.042969,"JAWAB, TAJ EAST GATE ROAD, 282006, TAJ EAST GATE ROAD, AGRA, UTTAR PRADESH, INDIA"
1018788808,95464641@N00,46:46.0,23.032978,72.577743,"SHREEJA KRUPA CHILDREN HOSPITAL, SHAHPUR, 380001, SHAHPUR, GUJARAT, INDIA"
1042569372,24648752@N00,45:17.0,18.722673,73.491497,"विसापूर, 410405, INDIA"
1092402352,53493424@N00,13:37.0,28.611811,77.219306,"NATIONAL MUSEUM, JANPATH, 110011, JANPATH, NEW DELHI, DELHI, INDIA"
1446375503,7399347@N05,56:35.0,18.533978,73.868293,"SHISHA CAFE, SAI RADHE ROAD, 411001, SAI RADHE ROAD, PUNE, MAHARASHTRA, INDIA"
1640492497,57704782@N00,49:33.0,24.583968,73.689422,"VAZIRPURA, 313001, UDAIPUR, RAJASTHAN, INDIA"
2093164131,21255424@N07,38:43.0,26.2948,73.034362,"STATE BANK OF INDIA, MANDORE ROAD, 342010, MANDORE ROAD, JODHPUR, RAJASTHAN, INDIA"
2093203643,21255424@N07,19:22.0,27.177843,78.008422,"COLLECTORATE, AGRA, UTTAR PRADESH, INDIA"
2268539106,21063397@N00,21:07.0,15.497562,73.767013,"TAJ FORT AGUADA RESORT & SPA, FORT AGUADA ROAD / AGUADA - SIOLIM ROAD, 403515, FORT AGUADA ROAD / AGUADA - SIOLIM ROAD, SINQUERIM, GOA, INDIA"
2288115252,21932201@N04,19:36.0,12.878904,74.851366,"KUDUMAL RANGA RAO ROAD, 575001, MANGALURU, MYSURU DIVISION, INDIA"
2304472472,42389268@N00,56:19.0,15.495536,73.824348,"HOTEL MANOSHANTI, DR DADA VAIDYA ROAD, 403001, DR DADA VAIDYA ROAD, PANAJI, GOA, INDIA"
2308137575,42389268@N00,25:08.0,15.577486,73.802204,"ABAIXO VADDO, 403510, CANCA, GOA, INDIA"
2401547448,28238346@N00,48:40.0,12.990005,77.58605,"EMBASSY ZENITH (U/C), 28, SANKEY ROAD, 560062, SANKEY ROAD, BENGALURU, INDIA"
2720973764,61009686@N00,08:17.0,33.973813,76.901561,"SINGE LA, INDIA"
2898184384,72155957@N00,15:47.0,28.524967,77.185692,"QUWWATUL ISLAM MASJID, QUTUB MINAR COMPLEX RD, SETH SARAI, MEHRAULI, NEW DELHI, 110030, QUTUB MINAR COMPLEX RD, SETH SARAI, MEHRAULI, NEW DELHI, DELHI, DELHI, INDIA"
2911815842,96901169@N00,32:00.0,17.439587,78.481521,"BAPU BAGH, TELANGANA, INDIA"
3189653451,11904526@N00,07:41.0,9.972559,76.278333,"ERNAKULAM BOAT JETTY, BOAT JETTY ROAD, 682011, BOAT JETTY ROAD, ERNAKULAM, KERALA, INDIA"
3222879099,89044848@N00,32:32.0,12.301914,76.667404,"LION-TAILED MACAQUES, 570001, MYSURU, MYSURU DIVISION, INDIA"
3230859290,24574470@N00,11:58.0,15.549787,73.763494,"UNION BANK OF INDIA, CALANGUTE ARPORA ROAD, 403516, CALANGUTE ARPORA ROAD, CALANGUTE, GOA, INDIA"
3328584141,11124467@N02,06:20.0,20.460965,72.886281,"396210, DAMAN, DADRA AND NAGAR HAVELI AND DAMAN AND DIU, INDIA"
3410535669,11124467@N02,34:17.0,33.361036,78.323238,"FREE BATHS, CHUMATHANG, LADAKH, INDIA"
3761103260,81102241@N00,15:06.0,15.327234,76.46759,"MATANGA HILL, 583239, INDIA"
3826891164,32859046@N05,32:06.0,9.504561,76.353435,"LAKE CHAPEL, NEHRUTROPHY, 688001, NEHRUTROPHY, ALAPPUZHA, KERALA, INDIA"
3914783409,62274725@N00,23:27.0,12.950035,77.5862,"LALBAGH GLASSHOUSE, 572161, BENGALURU, BENGALURU DIVISION, INDIA"
4015764342,29480496@N05,23:36.0,16.993591,73.270568,"LAKSHMI SADAN, MIRKARWADA VILLAGE ROAD, 415612, MIRKARWADA VILLAGE ROAD, RATNAGIRI, MAHARASHTRA, INDIA"
4018007433,15315685@N00,57:25.0,15.3567,75.121078,"TATWADARSHA MULTISPECIALTY HOSPITAL, GOKUL ROAD / AIRPORT ROAD, 580020, GOKUL ROAD / AIRPORT ROAD, HUBLI, KARNATAKA, INDIA"
4044717306,68222897@N00,15:11.0,32.112261,77.167322,"JIO, AIRTEL, IDEA, NAGGAR JANA ROAD, 175104, NAGGAR JANA ROAD, NASHALA, HIMACHAL PRADESH, INDIA"
4055006831,12664097@N04,48:28.0,13.051406,80.283021,"MARINA BEACH, 600001, INDIA"
4066187091,29480496@N05,51:44.0,16.993591,73.270568,"LAKSHMI SADAN, MIRKARWADA VILLAGE ROAD, 415612, MIRKARWADA VILLAGE ROAD, RATNAGIRI, MAHARASHTRA, INDIA"
4280428293,46643494@N06,22:46.0,18.942497,72.83575,"CSMT, CSMT, 400038, CSMT, MUMBAI, MAHARASHTRA, INDIA"
4294199381,84079543@N00,32:12.0,15.118861,78.12395,"BELUM, 518123, ANDHRA PRADESH, INDIA"
4336610444,60955494@N00,01:54.0,25.382727,83.024024,"DEER PARK, DHARMAPALA ROAD, 221007, DHARMAPALA ROAD, SARNATH, UTTAR PRADESH, INDIA"
4507137329,60955494@N00,28:51.0,25.33813,82.994842,"PRACHIN SHRI CHAURA MATA MANDIR, MAKBUL ALAN ROAD, 221002, MAKBUL ALAN ROAD, VARANASI, UTTAR PRADESH, INDIA"
4545549543,41176276@N00,08:34.0,26.901673,75.80767,"RAMBAGH GOLF CLUB, BHAGWANDAS ROAD, 302001, BHAGWANDAS ROAD, JAIPUR MUNICIPAL CORPORATION, RAJASTHAN, INDIA"
4662687362,9720378@N06,10:54.0,17.926475,73.569431,"SHRI RAMVARDAYINI MANDIR, PRATAPGAD-KUDPAN, PRATAPGAD-KUDPAN, MAHARASHTRA, INDIA"
4692260734,57419996@N00,17:15.0,28.524737,77.185242,"QUWWATUL ISLAM MASJID, QUTUB MINAR COMPLEX RD, SETH SARAI, MEHRAULI, NEW DELHI, 110030, QUTUB MINAR COMPLEX RD, SETH SARAI, MEHRAULI, NEW DELHI, DELHI, DELHI, INDIA"
5025584609,61173416@N00,53:33.0,13.10799,77.578277,"YELAHANKA INDUSTRIAL ESTATE, BENGALURU DIVISION, INDIA"
5047751391,16418833@N00,53:10.0,28.655509,77.230049,"CHEL PURI, 110006, DELHI, INDIA"
5095668327,25473113@N08,20:29.0,26.913651,75.793819,"CHARIS CAFE, 18, AJMER PULIA, 302001, AJMER PULIA, JAIPUR MUNICIPAL CORPORATION, RAJASTHAN, INDIA"
5175487410,39790692@N05,24:47.0,17.484352,78.371744,"SRILA PARK LINK ROAD, 500071, TELANGANA, INDIA"
5184419817,66741113@N00,15:18.0,17.443251,78.487486,"PARADISE CROSSROADS, SARDAR PATEL ROAD, 500003, SARDAR PATEL ROAD, TELANGANA, INDIA"
5202657248,46293521@N04,14:12.0,26.986732,75.850993,"JALEB CHOWK, 303101, RAJASTHAN, INDIA"
5224105342,81073027@N00,55:07.0,13.01234,80.221374,"ANNA SALAI (MOUNT ROAD), 600001, CHENNAI, TAMIL NADU, INDIA"
5882674232,40584328@N00,03:56.0,12.980743,77.624995,"AAVISHKAR ACADEMY, SATHYANARAYANA TEMPLE STREET, 560042, SATHYANARAYANA TEMPLE STREET, BENGALURU, BENGALURU DIVISION, INDIA"
5891748325,40584328@N00,20:40.0,12.97424,77.612078,"NAMMA METRO - REACH 1, DICKENSON ROAD, 560042, DICKENSON ROAD, BENGALURU, BENGALURU DIVISION, INDIA"
6133405354,72155957@N00,22:24.0,32.561254,76.13079,"TEMPLE, CHAMBA PATHANKOT ROAD, 176310, CHAMBA PATHANKOT ROAD, CHAMBA, HIMACHAL PRADESH, INDIA"
6162066484,56017663@N03,56:57.0,13.005143,80.266284,"WARD 176, 600001, CHENNAI, TAMIL NADU, INDIA"
6175098715,53628484@N00,39:41.0,12.9735,77.621833,"HYATT, KOLI STREET, 560042, KOLI STREET, BENGALURU, KARNATAKA, INDIA"
6269367879,25095063@N04,21:24.0,15.5618,73.748666,"WEATHER SPOON, CALANGUTE BAGA ROAD, 403518, CALANGUTE BAGA ROAD, GOA, GOA, INDIA"
6339335849,28552823@N02,07:30.0,26.481021,74.560346,"THE PINEAPPLE EXPRESS HOSTEL, 5 SAMARIYA COLONY JA­MNI KUND ROAD, 305022, 5 SAMARIYA COLONY JA­MNI KUND ROAD, PUSHKAR, RAJASTHAN, INDIA"
6774624822,47244420@N04,45:19.0,17.49479,78.413393,"MANA HOSPITALS, VIVEKANANDA NAGAR ROAD, 500072, VIVEKANANDA NAGAR ROAD, HYDERABAD, TELANGANA, INDIA"
6787472916,49235175@N02,46:06.0,12.322057,75.893125,"DRIVER'S PARKING, KARIDIGODU, SIDDAPUR, 571253, KARIDIGODU, SIDDAPUR, KODAGU, KARNATAKA, INDIA"
6795664507,80209127@N00,27:26.0,8.507656,76.886616,"HORSE RIDING, FLOATING BRIDGE, 695001, FLOATING BRIDGE, THIRUVANANTHAPURAM, KERALA, INDIA"
6799641682,79476731@N00,10:47.0,10.096822,76.284166,"VISWA DEEPTHI VIDYALAYA PLAYGROUND, KOONAMMAVU - PAATHALAM ROAD, 683525, KOONAMMAVU - PAATHALAM ROAD, ERNAKULAM, KERALA, INDIA"
6862657266,68151052@N03,20:27.0,13.030183,78.355127,"BANGARU THIRUPATHI TEMPLE, MULABAGILU-K.G.F ROAD, 563131, MULABAGILU-K.G.F ROAD, ANGONDAHALLI, KARNATAKA, INDIA"
6958387113,28552823@N02,20:55.0,26.231838,78.180942,"PRASAD NURSING HOME, GWALIOR, PADAAV PUL, 474003, PADAAV PUL, MADHYA PRADESH, INDIA"
7121050751,9288799@N02,34:29.0,28.593333,77.25,"HUMAYUN'S TOMB, WARD NUMBER 142, 110013, WARD NUMBER 142, DELHI, DELHI, INDIA"
7168724592,74821492@N00,01:17.0,13.060422,80.24958,"KHADER NAWAZ KHAN ROAD, 600001, CHENNAI, TAMIL NADU, INDIA"
7487737352,84013956@N00,10:37.0,17.383683,78.400161,"RAMDAS JAIL, OPP: GOLKONDA FORT, 500048, OPP: GOLKONDA FORT, TELANGANA, INDIA"
7529246964,8796403@N06,06:49.0,30.733299,78.439903,"JEEP STAND, 249193, UTTAR KASHI, UTTARAKHAND, INDIA"
8105208300,37313707@N00,07:25.0,22.259308,84.865361,"MEDKIND DENTAL CLINIC, RING ROAD, 769005, RING ROAD, ODISHA, INDIA"
8237322038,46273880@N00,45:49.0,23.255061,77.397255,"VIP ROAD, 462001, BHOPAL, MADHYA PRADESH, INDIA"
8242737973,60474555@N00,58:54.0,13.157719,75.495644,"577171, BALUR HANDPOST, KARNATAKA, INDIA"
8270851333,51035643000@N01,53:33.0,28.661068,77.235946,"LOTHIYAN ROAD, 110006, DELHI, INDIA"
8471826515,8796403@N06,25:14.0,25.430134,81.883335,"AKBAR FORT, 211001, AKBAR FORT, PRAYAGRAJ, UTTAR PRADESH, INDIA"
8507650100,41222366@N00,41:05.0,13.011142,80.007883,"CHOKHI DHANI, CHENNAI - BANGALORE, 602117, CHENNAI - BANGALORE, THANDALAM, TAMIL NADU, INDIA"
8552042067,52250666@N02,11:53.0,9.969634,76.260192,"PRIYADARSHINI PARK, 628002, INDIA"
8781592501,64061631@N06,46:32.0,19.062361,72.828197,"SKYPER, PALI MARKET ROAD, 400050, PALI MARKET ROAD, MUMBAI, MAHARASHTRA, INDIA"
8944456882,96918448@N08,00:03.0,11.875688,75.864722,"AKKARE KOTTIYOOR TEMPLE, AKKARE KOTTIYOOR TEMPLE LANE, 670651, AKKARE KOTTIYOOR TEMPLE LANE, KOTTIYOOR, KERALA, INDIA"
9394321608,86292040@N00,56:33.0,18.946,72.7935,"BANGANGA LANE, 400006, MUMBAI, MAHARASHTRA, INDIA"
9554005407,62453359@N02,26:51.0,26.273885,73.028869,"RATAN VILAS, PUBLIC ROAD, 342011, PUBLIC ROAD, JODHPUR, RAJASTHAN, INDIA"
9673429595,9339226@N03,55:14.0,25.600741,91.885356,"FAMILY DENTAL CARE, MARWROH, 793008, MARWROH, SHILLONG, MEGHALAYA, INDIA"
9688957337,95012188@N02,15:21.0,34.116047,75.948636,"BAGHPA, PANIKHAR, LADAKH, INDIA"
10686938023,93382693@N00,58:16.0,27.192855,78.031328,"TOMB OF ITIMAD UD DAULAH, 282003, AGRA, UTTAR PRADESH, INDIA"
12014823715,8734876@N07,04:01.0,11.940968,79.829041,"HOTEL ANANDHA HERITAGE, PERUMAL KOVIL STREET, 605001, PERUMAL KOVIL STREET, PUDUCHERRY, PUDUCHERRY, INDIA"
12207672576,41073622@N06,00:11.0,13.054366,80.156152,"CHENNAI BYPASS EXPRESSWAY, 600095, TAMIL NADU, INDIA"
12901719373,29780116@N03,06:52.0,28.598737,77.1914,"BRITISH EMBASSY, SHANTI PATH, 110021, SHANTI PATH, NEW DELHI, DELHI, INDIA"
12938823204,44124380238@N01,16:07.0,18.931136,72.835341,"ALLAHABAD BANK, SHAHID BHAGAT SINGH MARG, 400038, SHAHID BHAGAT SINGH MARG, MUMBAI, MAHARASHTRA, INDIA"
9939216,17893695@N00,57:03.0,13.033763,80.278,"TOMB OF ST. THOMAS, SANTHOME HIGH ROAD, 600001, SANTHOME HIGH ROAD, CHENNAI, TAMIL NADU, INDIA"
35421723,21424326@N00,08:14.0,26.290567,73.019514,"CHAKSHU HOSPITAL, KATLA KA CHOWK, KATLA BAZAAR, 342001, KATLA KA CHOWK, KATLA BAZAAR, JODHPUR, RAJASTHAN, INDIA"
36209973,87306906@N00,02:11.0,17.390777,78.368225,"ROAD NO 25, 500089, TELANGANA, INDIA"
47701784,71481771@N00,27:57.0,24.691202,84.984231,"INDOSAN NIPPONJI TEMPLE, JAPANESE TEMPLE ROAD, 824231, JAPANESE TEMPLE ROAD, BODHGAYA, BIHAR, INDIA"
83617195,46927390@N00,33:47.0,26.450282,80.369517,"ALL SOULS CAWNPORE MEMORIAL CHURCH, MEMORIAL LANE, 208012, MEMORIAL LANE, KANPUR, UTTAR PRADESH, INDIA"
246536850,66084373@N00,12:03.0,9.951351,76.241168,"VELI ROAD, 682001, KOCHI, KERALA, INDIA"
302764533,52082843@N00,00:07.0,9.365062,78.840293,"18, VALLAL PARI NORTH STREET, 623504, VALLAL PARI NORTH STREET, VELIPATTINAM, TAMIL NADU, INDIA"
368009775,35078881@N00,36:25.0,25.318735,83.015527,"RABINDRANATH TAGORE ROAD, 221001, VARANASI, UTTAR PRADESH, INDIA"
397649342,43224524@N00,33:17.0,25.308183,83.01115,"DOLPHIN RESTAURANT, MEER GHAT, 221001, MEER GHAT, VARANASI, UTTAR PRADESH, INDIA"
403117260,72366900@N00,00:00.0,15.699069,73.689765,"KALACHA BEACH, INDIA"
437640606,7535686@N02,47:49.0,8.64942,76.789627,"MANJADIMOODU LEVEL CROSS, 695304, KERALA, INDIA"
554666271,89044848@N00,51:32.0,24.852562,79.92897,"KARMA HOME STAY, JAIN TEMPLE ROAD, 471505, JAIN TEMPLE ROAD, KHAJURAHO, MADHYA PRADESH, INDIA"
583525275,48889048097@N01,15:25.0,10.777367,78.671207,"TRICHY - MADURAI - TUTICORIN ROAD (OLD NH45B), 620012, TRICHY - MADURAI - TUTICORIN ROAD (OLD NH45B), TAMIL NADU, INDIA"
583840198,48889048097@N01,02:13.0,11.230855,79.728727,"HOTEL ARYAAS, SIRKAZHI BYPASS, 609101, SIRKAZHI BYPASS, KOVILPATTU, TAMIL NADU, INDIA"
611094537,89044848@N00,34:01.0,25.350483,78.647539,"RAMJI MAHAL, MAIN ROAD NEAR RIVER, 472246, MAIN ROAD NEAR RIVER, ORCHHA, MADHYA PRADESH, INDIA"
618065172,89044848@N00,54:08.0,27.174846,78.042969,"JAWAB, TAJ EAST GATE ROAD, 282006, TAJ EAST GATE ROAD, AGRA, UTTAR PRADESH, INDIA"
2093377231,21255424@N07,21:05.0,26.2948,73.034362,"STATE BANK OF INDIA, MANDORE ROAD, 342010, MANDORE ROAD, JODHPUR, RAJASTHAN, INDIA"
2192264778,21430483@N03,54:25.0,10.791236,79.130659,"AIYANKULAM TANK, 613001, INDIA"
2211554906,16306365@N00,30:43.0,25.34899,82.96875,"ANSH NEURO AND MATERNITY CENTRE, CENTRAL JAIL ROAD, 221002, CENTRAL JAIL ROAD, VARANASI, UTTAR PRADESH, INDIA"
2255818917,15271731@N00,48:41.0,28.475934,77.006177,"COLONEL'S CENTRAL ACADEMY, SECTOR 4, 120001, SECTOR 4, GURUGRAM, HARYĀNA, INDIA"
2267652403,21063397@N00,48:35.0,15.497562,73.767013,"TAJ FORT AGUADA RESORT & SPA, FORT AGUADA ROAD / AGUADA - SIOLIM ROAD, 403515, FORT AGUADA ROAD / AGUADA - SIOLIM ROAD, SINQUERIM, GOA, INDIA"
2268901395,23791860@N03,26:07.0,28.626795,77.216473,"JAI PRAKASH YANTRA, TOLSTOY MARG, 110001, TOLSTOY MARG, NEW DELHI, DELHI, INDIA"
2377293150,56685562@N00,05:15.0,15.324967,76.472933,"MONKEY CARVED INTO A ROCK (SOUTH FACING), SULE BAZAAR, 583239, SULE BAZAAR, HAMPE, KARNATAKA, INDIA"
2399863211,11124467@N02,25:44.0,12.861563,76.486571,"CHANDRAGIRI, 573135, INDIA"
2401868886,48889048097@N01,07:20.0,13.045511,80.262068,"NEW WOODLANDS, DR RADHAKRISHNAN SALAI, 600001, DR RADHAKRISHNAN SALAI, CHENNAI, TAMIL NADU, INDIA"
2411000246,10438417@N00,41:47.0,13.070522,80.25694,"CONNEMERA PUBLIC LIBRARY, PANTHEON ROAD, 600008, PANTHEON ROAD, CHENNAI, TAMIL NADU, INDIA"
2459764108,21298758@N00,38:35.0,27.175056,78.042991,"JAWAB, TAJ EAST GATE ROAD, 282006, TAJ EAST GATE ROAD, AGRA, UTTAR PRADESH, INDIA"
2520507418,10438417@N00,41:51.0,13.034484,80.269857,"NORTH MADA STREET, 600001, CHENNAI, TAMIL NADU, INDIA"
2528358974,62451331@N00,45:08.0,25.581194,91.872653,"STATE BANK OF INDIA, SHILLONG - GUWAHATI ROAD, 793001, SHILLONG - GUWAHATI ROAD, SHILLONG, MEGHALAYA, INDIA"
2589617388,25152220@N00,09:48.0,32.542471,76.069679,"LINDI BEHI, KHAJJIAR, HIMACHAL PRADESH, INDIA"
2618652576,60466964@N00,21:22.0,28.653537,77.11235,"ROAD NUMBER 28, 110027, DELHI, INDIA"
2766690424,53044163@N00,02:19.0,12.257208,76.656246,"DALAVAYI KERE, INDIA"
2783609382,48889048097@N01,47:25.0,12.967496,77.672266,"SAMRUDDHI HEALTH CARE CENTRE, 3RD MAIN ROAD, 560017, 3RD MAIN ROAD, KARNATAKA, INDIA"
2870125095,8037044@N06,07:11.0,28.363232,75.587825,"KRISHNA MARG, 333031, PILANI, RAJASTHAN, INDIA"
2895926921,97252638@N00,20:10.0,25.308721,83.011955,"APEX, MEER GHAT, 221001, MEER GHAT, VARANASI, UTTAR PRADESH, INDIA"
3240929323,28563153@N00,43:45.0,12.94911,77.587562,"GREENHOUSE, 650027, BENGALURU, BENGALURU DIVISION, INDIA"
3367774182,11124467@N02,21:41.0,30.752041,76.804695,"UTTAR MARG, 160001, CHANDIGARH, INDIA"
3396936314,11124467@N02,52:25.0,25.213655,91.961955,"MEGHALAYA, INDIA"
3401614553,11124467@N02,09:33.0,32.23258,76.324386,"DALAI LAMA TEMPLE, TEMPLE ROAD, 176200, TEMPLE ROAD, MCLEODGANJ, DHARAMSHALA, HIMACHAL PRADESH, INDIA"
3409641268,44124298927@N01,53:11.0,9.958368,76.259837,"MATTANCHERRY, JETTHY ROAD, 628002, JETTHY ROAD, KOCHI, KERALA, INDIA"
3416078170,50999605@N00,04:09.0,25.30892,83.0116,"ALAKHNANDA, MEER GHAT, 221001, MEER GHAT, VARANASI, UTTAR PRADESH, INDIA"
3424128338,21375717@N00,56:00.0,31.26733,75.695733,"144411, PUNJAB, INDIA"
3542091079,7994829@N08,17:54.0,20.111472,72.911968,"GOVT. ITI, OLD NH8, 401606, OLD NH8, TALASARI, MAHARASHTRA, INDIA"
3700382673,72155957@N00,33:44.0,28.522731,77.182012,"MEHRAULI TERMINAL, BHULBHULAIYA ROAD, 110030, BHULBHULAIYA ROAD, DELHI, INDIA"
3715697601,22098403@N00,53:58.0,27.186547,77.996578,"BALKA BASTI, 282002, AGRA, UTTAR PRADESH, INDIA"
3765009916,33834913@N00,59:07.0,28.590485,77.217514,"LODHI ROAD, 100011, DELHI, INDIA"
3897278331,32628129@N04,16:55.0,12.283816,76.666652,"THOUSAND STEPS FOOTPATH, 570001, MYSURU, KARNATAKA, INDIA"
3948840746,22853208@N05,18:38.0,27.038945,88.24768,"BURDWAN PALACE, HILL CART ROAD, 734102, HILL CART ROAD, DARJEELING, WEST BENGAL, INDIA"
3991821041,38419041@N00,49:13.0,12.978735,77.56824,"PLATFORM 7,8, OLD MYSURU ROAD, 560009, OLD MYSURU ROAD, BENGALURU, BENGALURU DIVISION, INDIA"
4026393465,39072595@N03,00:12.0,18.514121,73.841943,"KARVE ROAD, 411004, PUNE, MAHARASHTRA, INDIA"
4148943865,9643110@N08,03:04.0,10.00672,76.710319,"KERALA BANK, PAINGOTTOOR BRANCH, POTHANICAD - PAINGATTOOR RD, 686671, POTHANICAD - PAINGATTOOR RD, KOTHAMANGALAM, ERNAKULAM, KERALA, INDIA"
4222647172,14948094@N00,29:57.0,25.314235,83.007373,"DALMANDI ROAD, 221001, VARANASI, UTTAR PRADESH, INDIA"
4289495546,64087373@N00,52:20.0,26.02555,76.460208,"ZONE 1, 322021, SAWAI MADHOPUR, RAJASTHAN, INDIA"
4369920129,33037982@N04,03:28.0,15.509389,73.764653,"SUDHA'S SHACK, CASABLANCA RESORT LFNE, 403516, CASABLANCA RESORT LFNE, CANDOLIM, GOA, INDIA"
4371767208,33037982@N04,40:52.0,15.515416,73.768338,"ELECTRICITY DEPARTMENT, SEQUIERA VADDO, 403516, SEQUIERA VADDO, CANDOLIM, GOA, INDIA"
4455820171,57419996@N00,05:16.0,16.021004,75.882997,"AIHOLE MUSEUM, 587124, AIHOLE, KARNATAKA, INDIA"
4465798056,10222491@N06,32:06.0,13.860351,74.816079,"MAVINAKARU, 576220, INDIA"
4499234561,60955494@N00,00:17.0,24.695145,84.988527,"LOTUS NIKKO, DOMUHAN BODHGAYA ROAD, 824231, DOMUHAN BODHGAYA ROAD, BODHGAYA, BIHAR, INDIA"
4507946392,35967967@N02,43:15.0,34.078682,74.831485,"SAINT LUKE'S CHURCH, DRUGJAN, DAL GATE ROAD, 190008, DRUGJAN, DAL GATE ROAD, SRINAGAR, JAMMU AND KASHMIR, INDIA"
4517641308,74894751@N00,31:59.0,27.329138,88.614408,"ORANGE TOURS AND TREKS, TIBET ROAD, GANGTOK-737101, 737101, TIBET ROAD, GANGTOK-737101, GANGTOK, SIKKIM, INDIA"
4528074760,60955494@N00,02:33.0,14.546034,74.323196,"BEST THALI RESTAURANT, 581326, GOKARNA, KARNATAKA, INDIA"
5025462885,99366248@N00,00:49.0,28.61798,77.191572,"MOTHER TERESA CRESCENT, 110004, NEW DELHI, DELHI, INDIA"
5028716211,19364701@N00,20:33.0,12.420189,76.573762,"THE GARDEN CAFÉ, KRISHNARAJA SAGARA ROAD, 571606, KRISHNARAJA SAGARA ROAD, KRISHNARAJASAGARA, KARNATAKA, INDIA"
5074590910,48288451@N00,39:42.0,19.1232,72.91453,"TELECOM STAFF QUARTERS, MUMBAI, MAHARASHTRA, INDIA"
5095631246,25095063@N04,11:07.0,18.934622,72.824136,"NATURAL ICE CREAM, MARINE DRIVE, 400021, MARINE DRIVE, MUMBAI, MAHARASHTRA, INDIA"
5170639948,60586954@N00,23:26.0,20.269282,85.83985,"MAHATMA GANDHI MARG, 751000, BHUBANESWAR MUNICIPAL CORPORATION, ODISHA, INDIA"
5171225721,60586954@N00,11:08.0,19.804389,85.832276,"VIP ROAD, 752001, PURI, ODISHA, INDIA"
5171467833,60586954@N00,54:11.0,20.269282,85.83985,"MAHATMA GANDHI MARG, 751000, BHUBANESWAR MUNICIPAL CORPORATION, ODISHA, INDIA"
5297165705,56766281@N00,59:46.0,18.114447,83.398962,"VIZIANAGARAM, 535001, ANDHRA PRADESH, INDIA"
5359511678,90338469@N00,46:09.0,24.850741,79.923498,"GOA RESTAURANT, INFRON OF SHIV SAGAR LAKE, 471505, INFRON OF SHIV SAGAR LAKE, KHAJURAHO, MADHYA PRADESH, INDIA"
5360636289,90338469@N00,51:50.0,25.350929,78.647603,"RAMJI MAHAL, MAIN ROAD NEAR RIVER, 472246, MAIN ROAD NEAR RIVER, ORCHHA, MADHYA PRADESH, INDIA"
5366551520,48587703@N00,59:32.0,22.564561,72.92407,"NISHKA ENT & HEAD AND NECK SURGEON, BAKROL ROAD, 388120, BAKROL ROAD, ANAND, GUJARAT, INDIA"
5382182084,48587703@N00,57:58.0,22.487181,73.532352,"MANDVUOR CUSTOM HOUSE, 389360, GUJARAT, INDIA"
5488170631,56766281@N00,18:26.0,18.114447,83.398962,"VIZIANAGARAM, 535001, ANDHRA PRADESH, INDIA"
5522969650,37850683@N04,32:29.0,28.523129,77.185403,"GATEWAY GUEST HOUSE (METCALFE'S RETREAT), MEHRAULI ARCHEOLOGICAL PARK PATH, 110030, MEHRAULI ARCHEOLOGICAL PARK PATH, DELHI, INDIA"
5542489218,20721230@N00,27:05.0,30.74533,76.798263,"HIMALAYA MARG, 160009, CHANDIGARH, INDIA"
